group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,PGF,-5.724469,-0.7411063,1.0375770003386981e-08,1.5127941171921664e-08,0.05166914735275356,0.10818264330098443
1,LY75,-5.742565,-0.9242909,9.325288258475987e-09,1.3633462366192962e-08,0.03954922389963853,0.09481253927249877
1,CLEC12A,-5.745047,-0.8748615,9.189547614784045e-09,1.3454681720035204e-08,0.040187114607697215,0.0955456259163583
1,CACNA1C,-5.7500863,-1.0461464,8.919794362153523e-09,1.307887736386147e-08,0.033808207527110355,0.08856384835579138
1,HGF,-5.7585263,-1.0544351,8.485139475229457e-09,1.2459823017958086e-08,0.03402083776312992,0.08884311945821406
1,ACTG2,-5.7831254,-0.94276136,7.332535845567427e-09,1.0783140949363862e-08,0.040187114607697215,0.0957550792431753
1,FGFR1,-5.801654,-1.1251053,6.566398268509647e-09,9.670689644344103e-09,0.03104401445885605,0.08594568177057879
1,BRCA1,-5.8019524,-1.3567398,6.5547261251872e-09,9.66773764776873e-09,0.023176695726132256,0.07746282203448998
1,AIF1,-5.8190346,-0.9967745,5.9188569430552114e-09,8.74277244173591e-09,0.03721029130342335,0.09289255044334288
1,CD28,-5.820814,-0.6402926,5.856168656626172e-09,8.662971385541674e-09,0.06059961726557517,0.11931857851008867
1,CD36,-5.835816,-0.78231764,5.352799589588194e-09,7.930073466056583e-09,0.04826706357644057,0.105529567827969
1,FZD3,-5.838407,-0.87957984,5.2702298159269986e-09,7.819332071108305e-09,0.04273867743993196,0.09914124136005027
1,IL33,-5.841161,-0.8176472,5.183836720927329e-09,7.702580566013862e-09,0.046566021688284075,0.1036095789988131
1,CST7,-5.844162,-0.7950242,5.091245213975293e-09,7.576257758891804e-09,0.04933021475653838,0.1066466522376597
1,DDIT3,-5.8578444,-0.83811355,4.689144405443098e-09,6.988292705578387e-09,0.04486497980012758,0.10175940794526286
1,OSM,-5.8587375,-0.7774682,4.663999267126515e-09,6.961192936009724e-09,0.04784180310440145,0.10528520561334916
1,BTK,-5.862988,-0.850699,4.546111256226523e-09,6.79538304368688e-09,0.04571550074420583,0.1027019479159394
1,ACKR4,-5.872741,-0.6227376,4.286471271783368e-09,6.416873161352347e-09,0.06017435679353604,0.11970257627591985
1,DHRS2,-5.885823,-0.70316875,3.960785224133874e-09,5.938208731834892e-09,0.05464597065702743,0.11327934092019828
1,ICAM3,-5.889281,-0.6429916,3.87879662069319e-09,5.824018949989775e-09,0.058260684669359984,0.11739858968093277
1,DPT,-5.8969097,-0.9451243,3.7037248801434136e-09,5.5695110979600205e-09,0.040187114607697215,0.09687216365286602
1,IL11,-5.9078045,-0.85788935,3.4669707729204985e-09,5.221341525482678e-09,0.04401445885604933,0.10137541017943168
1,IL6,-5.9161205,-0.8243817,3.2962379350430702e-09,4.97170125949181e-09,0.04614076121624495,0.10374921455002444
1,CRYAB,-5.9184337,-0.7606447,3.2502179662924402e-09,4.909694813130574e-09,0.05251966829683181,0.1108706276618027
1,SMO,-5.925291,-0.8356732,3.1174450655463814e-09,4.716255772384843e-09,0.04592813098022539,0.1037143056622216
1,IFNA1/13,-5.9322505,-0.6868269,2.9880988288200306e-09,4.527422467909137e-09,0.05847331490537955,0.11785240522236962
